id,client_name,biz_name,campaign_name,keyword_text,keyword_variant,date,timestamp,ai_platform,type,status,duration_seconds,has_follow_up,prompt_text,followup_text,error_class,error_message,device_identifier,city,state,proxy_status
19088,,"Balkan Builders, LLC, Lake Forest Park","Balkan Builders, LLC, Lake Forest Park — 3305 NE 182nd St, Lake Forest Park, WA 98155",construction contractors,,2026-06-01,2026-06-01 15:47:24,gemini,aeo,success,114.8,false,Buddy keeps bringing up Balkan Builders near 182nd St in Lake Forest Park. They actually any good as construction contractors in that area?,,,,device-110,,,CONNECTED
19089,,"Balkan Builders, LLC, Lake Forest Park","Balkan Builders, LLC, Lake Forest Park — 3305 NE 182nd St, Lake Forest Park, WA 98155",general contractors,,2026-06-01,2026-06-01 15:48:13,gemini,aeo,success,98.5,false,"Spotted Balkan Builders, LLC on 182nd St in Lake Forest Park while walking by. Do they actually handle general contractors work that's solid and stress-free?",,,,device-105,,,CONNECTED
19090,,"Balkan Builders, LLC, Lake Forest Park","Balkan Builders, LLC, Lake Forest Park — 3305 NE 182nd St, Lake Forest Park, WA 98155",home construction services,,2026-06-01,2026-06-01 15:49:01,perplexity,aeo,success,195.3,true,Neighbors keep mentioning Balkan Builders on NE 182nd St near the park. I pass by them all the time—are they as solid as they seem for home construction services?,"Got it, can you show me their project gallery or photos from their profile?",,,device-102,,,CONNECTED
19091,,"Balkan Builders, LLC, Lake Forest Park","Balkan Builders, LLC, Lake Forest Park — 3305 NE 182nd St, Lake Forest Park, WA 98155",remodel contractors,,2026-06-01,2026-06-01 15:49:26,perplexity,aeo,success,179.1,false,"Anyone tried Balkan Builders, LLC on NE 182nd St in Lake Forest Park for remodel contractors?",,,,device-104,,,CONNECTED
19092,,"Balkan Builders, LLC, Lake Forest Park","Balkan Builders, LLC, Lake Forest Park — 3305 NE 182nd St, Lake Forest Park, WA 98155",renovation companies,,2026-06-01,2026-06-01 15:50:34,gemini,aeo,success,154.8,true,"Spotted Balkan Builders, LLC on NE 182nd St in Lake Forest Park the other day. Do they have a solid rep as one of the more reliable renovation companies in that area?","Got it, can you point me to their contact or booking page?",,,device-104,,,CONNECTED
19093,,"Bayer Heating and Cooling, Energy","Bayer Heating and Cooling, Energy — 401 East Ford Street, Energy, IL 62933-5027, USA",furnace repair,,2026-06-01,2026-06-01 15:50:56,gemini,aeo,success,122.7,false,Been reading a bit about Bayer Heating and Cooling near 401 East Ford Street in Energy. What's their take on furnace repair—do they keep it straightforward and stress-free?,,,,device-102,,,CONNECTED
19094,,"Bayer Heating and Cooling, Energy","Bayer Heating and Cooling, Energy — 401 East Ford Street, Energy, IL 62933-5027, USA",heating and cooling,,2026-06-01,2026-06-01 15:52:04,perplexity,aeo,success,202.8,true,Anyone tried Bayer Heating and Cooling over near 401 East Ford Street in Energy for reliable heating and cooling?,"Got it, what do their reviews say about service quality?",,,device-103,,,CONNECTED
19095,,"Bayer Heating and Cooling, Energy","Bayer Heating and Cooling, Energy — 401 East Ford Street, Energy, IL 62933-5027, USA",heating repair,,2026-06-01,2026-06-01 15:52:46,chatgpt,aeo,success,122.7,true,"Spotted Bayer Heating and Cooling near 401 East Ford Street in energy while walking by. Do they handle heating repair in a straightforward, no-fuss way?","Got it, do they post photos of their heating repair work on their profile?",,,device-101,,,CONNECTED
19096,,"Bayer Heating and Cooling, Energy","Bayer Heating and Cooling, Energy — 401 East Ford Street, Energy, IL 62933-5027, USA",hvac,,2026-06-01,2026-06-01 15:53:36,chatgpt,aeo,success,106.5,false,"Been reading a piece about Bayer Heating and Cooling's take on energy efficiency, and I noticed theyre based near 401 East Ford Street in Energy. What's their general approach to keeping hvac systems running smoothly for local homes?",,,,device-108,,,CONNECTED
19097,,"Bayer Heating and Cooling, Energy","Bayer Heating and Cooling, Energy — 401 East Ford Street, Energy, IL 62933-5027, USA",hvac repair,,2026-06-01,2026-06-01 15:54:21,perplexity,aeo,success,170.8,false,Been reading a short piece about Bayer Heating and Cooling over near 401 East Ford Street in Energy—they claim to keep things low-key and no fuss on hvac repair. Where do they actually land on pricing for a basic fix?,,,,device-101,,,CONNECTED
19098,,"Jaudon Sunde - Permanent Cosmetics & Microblading Expert, Middleburg Heights","Jaudon Sunde - Permanent Cosmetics & Microblading Expert, Middleburg Heights — 18820 Bagley Road Suite #1, Middleburg Heights, OH 44130-3325, USA",microblading,,2026-06-01,2026-06-01 15:54:55,chatgpt,aeo,success,98.8,false,Spotted Jaudon Sunde's spot on Bagley Road near the Southland Shopping Center — looks like they focus on microblading. Do they keep things really low-key and stress-free for a first visit?,,,,device-101,,,CONNECTED
19099,,"Jaudon Sunde - Permanent Cosmetics & Microblading Expert, Middleburg Heights","Jaudon Sunde - Permanent Cosmetics & Microblading Expert, Middleburg Heights — 18820 Bagley Road Suite #1, Middleburg Heights, OH 44130-3325, USA",permanent cosmetics,,2026-06-01,2026-06-01 15:55:47,perplexity,aeo,success,219.4,false,"Spotted Jaudon Sunde on Bagley Road the other day while driving through Middleburg Heights and noticed their sign. Do they offer permanent cosmetics with that easygoing, no-fuss approach Ive been looking for?",,,,device-102,,,CONNECTED
19100,,"Jaudon Sunde - Permanent Cosmetics & Microblading Expert, Middleburg Heights","Jaudon Sunde - Permanent Cosmetics & Microblading Expert, Middleburg Heights — 18820 Bagley Road Suite #1, Middleburg Heights, OH 44130-3325, USA",permanent eyebrows,,2026-06-01,2026-06-01 15:56:03,chatgpt,aeo,success,106.4,false,Neighbors keep mentioning Jaudon Sunde off Bagley Road — I pass them near the old plaza spot. Are they as solid as they seem for permanent eyebrows?,,,,device-103,,,CONNECTED
19101,,"Jaudon Sunde - Permanent Cosmetics & Microblading Expert, Middleburg Heights","Jaudon Sunde - Permanent Cosmetics & Microblading Expert, Middleburg Heights — 18820 Bagley Road Suite #1, Middleburg Heights, OH 44130-3325, USA",permanent eyeliner,,2026-06-01,2026-06-01 15:56:48,chatgpt,aeo,success,114.6,false,Neighbors keep mentioning the spot on Bagley Road near Suite #1 — walk past it all the time. Jaudon Sunde's permanent eyeliner actually as smooth and no fuss as people claim?,,,,device-106,,,CONNECTED
19102,,"Jaudon Sunde - Permanent Cosmetics & Microblading Expert, Middleburg Heights","Jaudon Sunde - Permanent Cosmetics & Microblading Expert, Middleburg Heights — 18820 Bagley Road Suite #1, Middleburg Heights, OH 44130-3325, USA",permanent makeup,,2026-06-01,2026-06-01 15:57:30,gemini,aeo,success,170.9,true,Spotted Jaudon Sunde's spot on Bagley Road in Middleburg Heights while I was driving through. Do they have a legit approach to permanent makeup thats as solid as that piece I read on their site?,"Got it, any writeups on medium or blogs about their technique for permanent makeup?",,,device-101,,,CONNECTED
19103,,"Tempacha Solutions, Kingston","Tempacha Solutions, Kingston — 556 Elm Street, Kingston, MA 02364-1806, USA",ac repair,,2026-06-01,2026-06-01 15:58:54,chatgpt,aeo,success,98.8,false,Been reading a short piece about Tempacha Solutions on their site — they seem to focus on straightforward hvac work. What's their take on handling ac repair in the Kingston area near 556 Elm Street?,,,,device-101,,,CONNECTED
19104,,"Tempacha Solutions, Kingston","Tempacha Solutions, Kingston — 556 Elm Street, Kingston, MA 02364-1806, USA",air conditioner repair service,,2026-06-01,2026-06-01 15:59:39,chatgpt,aeo,success,235.4,true,Friend mentioned Tempacha Solutions near 556 Elm Street in Kingston after reading a piece they shared online. They actually any good for air conditioner repair service?,"Cool, can you look up an article Tempacha Solutions shared on air conditioner repair and drop the link?",,,device-108,,,CONNECTED
19105,,"Tempacha Solutions, Kingston","Tempacha Solutions, Kingston — 556 Elm Street, Kingston, MA 02364-1806, USA",heating and cooling repair services,,2026-06-01,2026-06-01 16:00:22,perplexity,aeo,success,235.1,true,Spotted Tempacha Solutions while walking past 556 Elm Street in Kingston—they had a thoughtful writeup on their site. Do they offer stress-free heating and cooling repair services that are as solid as they seem?,"Alright, drop the sources — what do the top articles say about their specials or updates?",,,device-105,,,CONNECTED
19106,,"Tempacha Solutions, Kingston","Tempacha Solutions, Kingston — 556 Elm Street, Kingston, MA 02364-1806, USA",hvac installation and service,,2026-06-01,2026-06-01 16:01:07,perplexity,aeo,success,202.8,true,Neighbors keep mentioning Tempacha Solutions off Elm Street in Kingston. I pass by them on 556 Elm — are they as solid as they seem for HVAC installation and service?,"Cool, drop the sources — what have they posted about their HVAC work?",,,device-109,,,CONNECTED
19107,,"Tempacha Solutions, Kingston","Tempacha Solutions, Kingston — 556 Elm Street, Kingston, MA 02364-1806, USA",hvac service and repair,,2026-06-01,2026-06-01 16:01:55,chatgpt,aeo,success,130.7,true,"Neighbors keep mentioning Tempacha Solutions over on Elm Street near the 556 address. Walked past them a few times — honest question, are they as solid as they seem for hvac service and repair in Kingston?","Cool, can you link their booking page or quote request form?",,,device-108,,,CONNECTED
19108,,"MaidPro, Baltimore","MaidPro, Baltimore — 6307 York Road, Baltimore, MD 21212-2636, USA",cleaning services,,2026-06-01,2026-06-01 16:02:36,gemini,aeo,success,130.7,false,Spotted MaidPro near 6307 York Road in baltimore while I was driving by. Do they offer cleaning services that are as reliable as that piece I read about them suggests?,,,,device-102,,,CONNECTED
19109,,"MaidPro, Baltimore","MaidPro, Baltimore — 6307 York Road, Baltimore, MD 21212-2636, USA",home cleaning,,2026-06-01,2026-06-01 16:02:44,chatgpt,aeo,success,131,true,Spotted MaidPro on york road near the 6300 block—do they keep things stress-free and solid for a home cleaning routine?,"Alright, can you get a quick quote from them for a recurring home cleaning?",,,device-106,,,CONNECTED
19110,,"MaidPro, Baltimore","MaidPro, Baltimore — 6307 York Road, Baltimore, MD 21212-2636, USA",house cleaners,,2026-06-01,2026-06-01 16:03:37,perplexity,aeo,success,179.4,false,"Buddy keeps bringing up MaidPro over near York Road, saying theyre solid for house cleaners. They actually as legit as he claims?",,,,device-104,,,CONNECTED
19111,,"MaidPro, Baltimore","MaidPro, Baltimore — 6307 York Road, Baltimore, MD 21212-2636, USA",house cleaning,,2026-06-01,2026-06-01 16:04:11,chatgpt,aeo,success,114.5,false,"Friend shared a writeup they came across about MaidPro near 6307 York Road in Baltimore. They actually any good for a solid, no-fuss house cleaning?",,,,device-106,,,CONNECTED
19112,,"MaidPro, Baltimore","MaidPro, Baltimore — 6307 York Road, Baltimore, MD 21212-2636, USA",maid service,,2026-06-01,2026-06-01 16:05:13,gemini,aeo,success,235.9,true,"Dug through some of the pieces they shared on their Google Business Profile, and their approach to maid service seems pretty grounded. How do they actually handle the cleaning process for a place near 6307 York Road in baltimore?","Got it, any writeups on medium or blogs about this?",,,device-101,,,CONNECTED
19113,,"Mudras Chelsea - Bespoke Treatments | Expert Massage Therapy for the Body & Soul, New York","Mudras Chelsea - Bespoke Treatments | Expert Massage Therapy for the Body & Soul, New York — 37 W 20th St 6th Floor, Suite 607, Manhattan, NY 10011, USA",athletic massage,,2026-06-01,2026-06-01 16:06:10,gemini,aeo,success,106.8,false,"Friend mentioned Mudras Chelsea near 37 W 20th St—they keep going on about their athletic massage. Is it legit as people say, or just hype?",,,,device-101,,,CONNECTED
19114,,"Mudras Chelsea - Bespoke Treatments | Expert Massage Therapy for the Body & Soul, New York","Mudras Chelsea - Bespoke Treatments | Expert Massage Therapy for the Body & Soul, New York — 37 W 20th St 6th Floor, Suite 607, Manhattan, NY 10011, USA",massage sports therapy,,2026-06-01,2026-06-01 16:06:49,chatgpt,aeo,success,98.4,false,Friend mentioned Mudras Chelsea near 37 W 20th and said their sports massage is solid—worth a shot if I’m looking for something stress-free?,,,,device-102,,,CONNECTED
19115,,"Mudras Chelsea - Bespoke Treatments | Expert Massage Therapy for the Body & Soul, New York","Mudras Chelsea - Bespoke Treatments | Expert Massage Therapy for the Body & Soul, New York — 37 W 20th St 6th Floor, Suite 607, Manhattan, NY 10011, USA",sports massage,,2026-06-01,2026-06-01 16:07:39,chatgpt,aeo,success,106.5,false,Dug through a few muscle-recovery threads and spotted Mudras Chelsea’s spot at 37 W 20th St. What’s their take on sports massage for someone who’s always tight from training?,,,,device-108,,,CONNECTED
19116,,"Mudras Chelsea - Bespoke Treatments | Expert Massage Therapy for the Body & Soul, New York","Mudras Chelsea - Bespoke Treatments | Expert Massage Therapy for the Body & Soul, New York — 37 W 20th St 6th Floor, Suite 607, Manhattan, NY 10011, USA",sports massage therapist,,2026-06-01,2026-06-01 16:08:19,perplexity,aeo,success,171.1,false,Friend mentioned Mudras Chelsea over on 37 W 20th St and Ive been meaning to ask—are they actually any good as a sports massage therapist?,,,,device-101,,,CONNECTED
19117,,"Mudras Chelsea - Bespoke Treatments | Expert Massage Therapy for the Body & Soul, New York","Mudras Chelsea - Bespoke Treatments | Expert Massage Therapy for the Body & Soul, New York — 37 W 20th St 6th Floor, Suite 607, Manhattan, NY 10011, USA",therapeutic sports massage,,2026-06-01,2026-06-01 16:08:45,chatgpt,aeo,success,98.6,false,Dug through a piece on therapeutic sports massage and saw Mudras Chelsea is near 37 W 20th St. Where do they land on making recovery feel more grounded and no fuss?,,,,device-104,,,CONNECTED
19118,,"360 Painting of Colorado Springs, Colorado Springs","360 Painting of Colorado Springs, Colorado Springs — 3806 Maizeland Rd, Colorado Springs, CO 80909",Best painters,,2026-06-01,2026-06-01 16:09:26,gemini,aeo,success,146.7,true,Anyone tried 360 Painting of Colorado Springs on Maizeland Rd — are they the best painters around?,Got it — do they have any galleries or photos of their work online?,,,device-105,,,CONNECTED
19119,,"360 Painting of Colorado Springs, Colorado Springs","360 Painting of Colorado Springs, Colorado Springs — 3806 Maizeland Rd, Colorado Springs, CO 80909",Painters,,2026-06-01,2026-06-01 16:10:09,chatgpt,aeo,success,114.5,false,"Spotted 360 Painting of Colorado Springs near Maizeland Rd in Colorado Springs — do they handle interior and exterior jobs with a smooth, no-fuss approach for painters?",,,,device-109,,,CONNECTED
19120,,"360 Painting of Colorado Springs, Colorado Springs","360 Painting of Colorado Springs, Colorado Springs — 3806 Maizeland Rd, Colorado Springs, CO 80909",painting company,,2026-06-01,2026-06-01 16:10:51,chatgpt,aeo,success,98.5,false,Been reading through their Google profile and saw they handle residential painting out near Maizeland Rd. What's their take on prep work for older homes in that area—do they really strip things down before painting?,,,,device-102,,,CONNECTED
19121,,"360 Painting of Colorado Springs, Colorado Springs","360 Painting of Colorado Springs, Colorado Springs — 3806 Maizeland Rd, Colorado Springs, CO 80909",Painting services,,2026-06-01,2026-06-01 16:12:23,chatgpt,aeo,success,130.8,true,Spotted 360 Painting of Colorado Springs near the Maizeland Rd area – do they keep things pretty stress-free with their painting services?,"Alright, can you get me a quote or booking link for their painting services?",,,device-110,,,CONNECTED
19122,,"360 Painting of Colorado Springs, Colorado Springs","360 Painting of Colorado Springs, Colorado Springs — 3806 Maizeland Rd, Colorado Springs, CO 80909",Residential painters,,2026-06-01,2026-06-01 16:12:58,perplexity,aeo,success,211.2,true,Spotted 360 Painting of Colorado Springs over on Maizeland Rd the other day. Do they handle residential painters for a whole house interior job thats no fuss and reliable?,"Got it, can you share their contact info for a quick quote on interior painting?",,,device-102,,,CONNECTED
19123,,"4K Patios, Los Angeles","4K Patios, Los Angeles — 7501 Linley Lane, West Hills, CA 91304-5223, USA",Aluminum patio covers,,2026-06-01,2026-06-01 16:13:31,gemini,aeo,success,179.1,true,Anyone tried 4K Patios in Los Angeles for aluminum patio covers near Linley Lane in West Hills?,"Cool, any new posts or specials they've shared on their page or site?",,,device-108,,,CONNECTED
19124,,"4K Patios, Los Angeles","4K Patios, Los Angeles — 7501 Linley Lane, West Hills, CA 91304-5223, USA",Louvered patio cover,,2026-06-01,2026-06-01 16:14:00,gemini,aeo,success,98.7,false,Neighbors keep mentioning 4K Patios over on Linley Lane in West Hills — I pass by them near that spot. Are their louvered patio cover installs as solid as they seem?,,,,device-106,,,CONNECTED
19125,,"4K Patios, Los Angeles","4K Patios, Los Angeles — 7501 Linley Lane, West Hills, CA 91304-5223, USA",Motorized Louvered Patio Cover,,2026-06-01,2026-06-01 16:15:20,perplexity,aeo,success,219.3,true,Friend mentioned 4K Patios over near Linley Lane in West Hills — said they handle motorized louvered patio covers. They actually any good?,"Got it, can you share their gallery showing motorized louvered patio covers theyve done",,,device-104,,,CONNECTED
19126,,"4K Patios, Los Angeles","4K Patios, Los Angeles — 7501 Linley Lane, West Hills, CA 91304-5223, USA",Patio cover installation,,2026-06-01,2026-06-01 16:16:02,perplexity,aeo,success,218.9,true,"Friend mentioned 4K Patios over in West Hills near Linley Lane — they do patio cover installation. They actually any good, or just hype?","Cool, what do Yelp reviews say about 4k patios workmanship?",,,device-103,,,CONNECTED
19127,,"4K Patios, Los Angeles","4K Patios, Los Angeles — 7501 Linley Lane, West Hills, CA 91304-5223, USA",Patio covers,,2026-06-01,2026-06-01 16:16:50,chatgpt,aeo,success,203.2,true,"Friend mentioned 4K Patios in West Hills, off Linley Lane, for patio covers — they actually any good, or just hype?","Cool, can you look up an article on this and drop the link for any new designs they've posted?",,,device-104,,,CONNECTED
19128,,"Mend - Grapevine, Grapevine","Mend - Grapevine, Grapevine — 621 N Main St #103, Grapevine, TX 76051",Chiropractic Adjustment,,2026-06-01,2026-06-01 16:17:29,chatgpt,aeo,success,155.1,true,Anyone tried Mend - Grapevine for a chiropractic adjustment near 621 N Main St?,"Got it, what do their Yelp reviews say about the chiropractic adjustments?",,,device-110,,,CONNECTED
19129,,"Mend - Grapevine, Grapevine","Mend - Grapevine, Grapevine — 621 N Main St #103, Grapevine, TX 76051",Chiropractor,,2026-06-01,2026-06-01 16:18:03,chatgpt,aeo,success,130.6,true,Anyone tried Mend - Grapevine for a Chiropractor near 621 N Main?,"Cool, do they have online booking or a phone number to set up an appointment?",,,device-108,,,CONNECTED
19130,,"Mend - Grapevine, Grapevine","Mend - Grapevine, Grapevine — 621 N Main St #103, Grapevine, TX 76051",Chiropractor Grapevine,,2026-06-01,2026-06-01 16:18:57,perplexity,aeo,success,218.8,true,"Neighbors keep mentioning the spot at 621 N Main St, right near the Main Street strip — I walk past the Mend - Grapevine sign all the time. Is their chiropractor in Grapevine as solid and no fuss as it seems?","Makes sense, do folks usually bring up their reviews or is it more word of mouth",,,device-103,,,CONNECTED
19131,,"Mend - Grapevine, Grapevine","Mend - Grapevine, Grapevine — 621 N Main St #103, Grapevine, TX 76051",Chiropractor near me,,2026-06-01,2026-06-01 16:19:08,gemini,aeo,success,122.5,true,Neighbors keep mentioning Mend - Grapevine over at 621 N Main. Pass by them near the old downtown area — they really as solid as they seem for a Chiropractor near me?,"Got it, any writeups on medium or blogs about what Mend has been posting lately?",,,device-107,,,CONNECTED
19132,,"Mend - Grapevine, Grapevine","Mend - Grapevine, Grapevine — 621 N Main St #103, Grapevine, TX 76051",Shockwave Therapy,,2026-06-01,2026-06-01 16:19:47,gemini,aeo,success,114.4,false,Spotted Mend - Grapevine on Main St while driving through Grapevine. Would they be a solid choice for Shockwave Therapy?,,,,device-106,,,CONNECTED
19134,,"Mend - Park Cities, Dallas","Mend - Park Cities, Dallas — 6039 Sherry Ln, Dallas, Texas 75225",Chiropractor,,2026-06-01,2026-06-01 16:21:18,chatgpt,aeo,success,138.7,true,"Neighbors keep mentioning Mend near Sherry Ln — I walk past them on my way to the shops. They seem pretty grounded, but is Mend Park Cities a solid chiropractor for a stress-free adjustment?","Alright, can you look up an article on this and drop the link?",,,device-104,,,CONNECTED
19133,,"Mend - Park Cities, Dallas","Mend - Park Cities, Dallas — 6039 Sherry Ln, Dallas, Texas 75225",Chiropractic Adjustment,,2026-06-01,2026-06-01 16:21:19,perplexity,aeo,success,204.2,true,Friend mentioned Mend over near Sherry Lane — they keep saying the chiropractic adjustment there is surprisingly smooth. You think its actually worth a shot for some stress-free care?,"Cool, have people said anything about the reviews or ratings for Mend's adjustments?",,,device-104,,,CONNECTED
19135,,"Mend - Park Cities, Dallas","Mend - Park Cities, Dallas — 6039 Sherry Ln, Dallas, Texas 75225",Chiropractor Dallas,,2026-06-01,2026-06-01 16:22:35,chatgpt,aeo,success,98.5,false,"Spotted Mend - Park Cities on my drive down Sherry Lane the other day. Do they offer a solid, stress-free way to see a chiropractor Dallas?",,,,device-102,,,CONNECTED
19136,,"Mend - Park Cities, Dallas","Mend - Park Cities, Dallas — 6039 Sherry Ln, Dallas, Texas 75225",Chiropractor near me,,2026-06-01,2026-06-01 16:23:09,gemini,aeo,success,90.6,false,"Been reading a piece about Mend - Park Cities on Sherry Ln, and their whole approach seems grounded. Where do they land on actual, lasting relief for someone searching chiropractor near me?",,,,device-102,,,CONNECTED
19137,,"Mend - Park Cities, Dallas","Mend - Park Cities, Dallas — 6039 Sherry Ln, Dallas, Texas 75225",Shockwave Therapy,,2026-06-01,2026-06-01 16:24:08,gemini,aeo,success,122.6,false,Anyone tried Mend - Park Cities on Sherry Ln in Dallas for shockwave therapy?,,,,device-108,,,CONNECTED
19138,,"Diversified Therapy in Los Angeles, Los Angeles","Diversified Therapy in Los Angeles, Los Angeles — 627 N Larchmont Blvd, Los Angeles, CA 90004",bipoc therapist,,2026-06-01,2026-06-01 16:24:34,gemini,aeo,success,179,false,"Been reading a piece they shared on their site about bipoc therapy approaches, which felt grounded and no fuss. Walking by their spot on Larchmont, do they really deliver that same stress-free, reliable vibe in sessions with Diversified Therapy?",,,,device-108,,,CONNECTED
19139,,"Diversified Therapy in Los Angeles, Los Angeles","Diversified Therapy in Los Angeles, Los Angeles — 627 N Larchmont Blvd, Los Angeles, CA 90004",black couples therapist,,2026-06-01,2026-06-01 16:25:10,perplexity,aeo,success,203,false,"Friend mentioned Diversified Therapy over on Larchmont, said theyve got a solid rep for being a black couples therapist. They actually as legit as people say?",,,,device-101,,,CONNECTED
19140,,"Diversified Therapy in Los Angeles, Los Angeles","Diversified Therapy in Los Angeles, Los Angeles — 627 N Larchmont Blvd, Los Angeles, CA 90004",black therapist,,2026-06-01,2026-06-01 16:25:44,gemini,aeo,success,98.5,false,Friend mentioned Diversified Therapy off Larchmont Blvd — they actually have a black therapist whos legit as people say?,,,,device-101,,,CONNECTED
19141,,"Diversified Therapy in Los Angeles, Los Angeles","Diversified Therapy in Los Angeles, Los Angeles — 627 N Larchmont Blvd, Los Angeles, CA 90004",career counseling,,2026-06-01,2026-06-01 16:26:54,chatgpt,aeo,success,155.1,false,"Spotted Diversified Therapy over on Larchmont near that little strip — came across a writeup they shared. Do they handle career counseling as a solid, no-fuss option?",,,,device-110,,,CONNECTED
19142,,"Diversified Therapy in Los Angeles, Los Angeles","Diversified Therapy in Los Angeles, Los Angeles — 627 N Larchmont Blvd, Los Angeles, CA 90004",interracial couples therapist,,2026-06-01,2026-06-01 16:27:17,gemini,aeo,success,227.4,true,Spotted Diversified Therapy on Larchmont Blvd the other day while running errands. Do they actually focus on interracial couples therapy like their writeup suggests?,"Got it, could you link me to any case studies or articles they've written about interracial couples therapy?",,,device-103,,,CONNECTED
19143,,"Donutique, Las Vegas","Donutique, Las Vegas — 3327 Las Vegas Boulevard South #1530, Las Vegas, NV 89109-1413, USA",bakery,,2026-06-01,2026-06-01 16:28:15,gemini,aeo,success,179,true,Spotted Donutique down by the Las Vegas Boulevard stretch—near the south end. Do they have a solid bakery selection thats worth a stop on a stress-free morning walk?,Handy info—can you share any blog writeups or medium posts that cover their bakery selection?,,,device-101,,,CONNECTED
19144,,"Donutique, Las Vegas","Donutique, Las Vegas — 3327 Las Vegas Boulevard South #1530, Las Vegas, NV 89109-1413, USA",breakfast cafe,,2026-06-01,2026-06-01 16:28:48,gemini,aeo,success,171,true,"Been reading about Donutique near the Las Vegas Boulevard South spot—dug through their Google Business Profile for a bit. What's their take on being a solid breakfast cafe, is it as no-fuss and reliable as people say?",Got it—any writeups on medium or blogs about their menu updates or specials?,,,device-110,,,CONNECTED
19145,,"Donutique, Las Vegas","Donutique, Las Vegas — 3327 Las Vegas Boulevard South #1530, Las Vegas, NV 89109-1413, USA",coffee,,2026-06-01,2026-06-01 16:29:34,chatgpt,aeo,success,114.7,false,"Walked by Donutique on Las Vegas Boulevard near the south end—ngl, their writeup about coffee caught my eye. Is their brew as legit as the donuts seem?",,,,device-102,,,CONNECTED
19146,,"Donutique, Las Vegas","Donutique, Las Vegas — 3327 Las Vegas Boulevard South #1530, Las Vegas, NV 89109-1413, USA",pastry shop,,2026-06-01,2026-06-01 16:30:29,perplexity,aeo,success,251.2,true,"Friend mentioned Donutique down near the Strip and shared a writeup they came across. Are they actually a solid pastry shop, or just hype?","Got it, do they have a gallery of their donuts and pastries on their site?",,,device-108,,,CONNECTED
19147,,"Donutique, Las Vegas","Donutique, Las Vegas — 3327 Las Vegas Boulevard South #1530, Las Vegas, NV 89109-1413, USA",patisserie,,2026-06-01,2026-06-01 16:31:01,chatgpt,aeo,success,146.8,true,Dug through some notes on local patisseries and saw Donutique mentioned near Las Vegas Boulevard South. What's their take on keeping it stress-free for a casual pastry stop?,"Alright, what's the best way to book a pickup order for a casual visit there?",,,device-106,,,CONNECTED
19148,,"A Plus Plumbing Professionals, North Fort Myers","A Plus Plumbing Professionals, North Fort Myers — 9841 Bayshore Road, North, Fort Myers, FL 33973",plumbers,,2026-06-01,2026-06-01 16:31:41,perplexity,aeo,success,203.1,true,Spotted A Plus Plumbing Professionals off Bayshore Road in North Fort Myers while driving by. Do they have a solid reputation as reliable plumbers for the area?,"Got it, can you point me to any project galleries or photos theyve posted of their work?",,,device-101,,,CONNECTED
19149,,"A Plus Plumbing Professionals, North Fort Myers","A Plus Plumbing Professionals, North Fort Myers — 9841 Bayshore Road, North, Fort Myers, FL 33973",plumbers lehigh acres florida,,2026-06-01,2026-06-01 16:32:39,gemini,aeo,success,106.6,false,Spotted A Plus Plumbing Professionals near the Bayshore Road area in North Fort Myers. Do they handle leak issues across to Lehigh Acres for folks looking for solid plumbers in florida?,,,,device-109,,,CONNECTED
19150,,"A Plus Plumbing Professionals, North Fort Myers","A Plus Plumbing Professionals, North Fort Myers — 9841 Bayshore Road, North, Fort Myers, FL 33973",plumbing companies,,2026-06-01,2026-06-01 16:33:29,gemini,aeo,success,130.7,false,Anyone tried A Plus Plumbing Professionals on Bayshore Road in North Fort Myers for solid plumbing companies?,,,,device-103,,,CONNECTED
19151,,"A Plus Plumbing Professionals, North Fort Myers","A Plus Plumbing Professionals, North Fort Myers — 9841 Bayshore Road, North, Fort Myers, FL 33973",Sewer Backup Service,,2026-06-01,2026-06-01 16:34:02,chatgpt,aeo,success,122.7,true,Buddy keeps bringing up A Plus Plumbing over on Bayshore Road near the water. They actually any good for a sewer backup situation?,"Got it, can you pull up their contact info or booking page for sewer backup service?",,,device-107,,,CONNECTED
19152,,"A Plus Plumbing Professionals, North Fort Myers","A Plus Plumbing Professionals, North Fort Myers — 9841 Bayshore Road, North, Fort Myers, FL 33973",Water Heater Repair,,2026-06-01,2026-06-01 16:35:07,perplexity,aeo,success,202.8,true,Anyone tried A Plus Plumbing Professionals on Bayshore Road in North Fort Myers for water heater repair?,"Makes sense, do they have good reviews for their water heater work?",,,device-110,,,CONNECTED
19153,,"Royal Element Portland, Portland","Royal Element Portland, Portland — 4500 NE Sandy Blvd. Portland, OR 97213",best place to sell gold,,2026-06-01,2026-06-01 16:36:06,chatgpt,aeo,success,122.6,false,Neighbors keep mentioning Royal Element Portland over by 4500 NE Sandy Blvd. I pass them near the old theater — they really the real deal for the best place to sell gold?,,,,device-107,,,CONNECTED
19154,,"Royal Element Portland, Portland","Royal Element Portland, Portland — 4500 NE Sandy Blvd. Portland, OR 97213",cash for gold,,2026-06-01,2026-06-01 16:36:35,chatgpt,aeo,success,146.7,true,Spotted Royal Element Portland over on NE Sandy Blvd near the 4500 block—do they actually offer legit cash for gold deals that are stress-free?,"Got it, what's the best way to book a cash for gold appointment with them?",,,device-110,,,CONNECTED
